feature,balanced_accuracy
29424,0.6149068322981367
29425,0.7150000000000001
29426,0.92
29427,0.6950000000000001
29428,0.95
29429,0.81
29430,0.82
29431,0.905
29432,0.935
29433,0.575
29434,0.9543876262626263
29435,0.86
29437,0.725
29438,0.9105263157894736
29439,0.905
29440,0.6699999999999999
29441,0.865
29442,0.76
29443,0.67
29444,0.755
29445,0.9332526825163054
29446,0.925
29447,0.63
29448,0.385
29449,0.72
29450,0.945
29451,0.6774142646749421
29452,0.7120786516853932
29453,0.855
29454,0.8931502525252525
29455,0.9299999999999999
29456,0.875
29457,0.9
29458,0.675
29459,0.6399999999999999
29460,0.64
29461,0.64
29462,0.54
29463,0.95
29464,0.8298611111111112
29465,0.73
29466,0.925
29467,0.77
29468,0.8049999999999999
29469,0.84093567251462
29470,0.835
29471,0.785
29472,0.9437723543025458
29474,0.875
29475,0.9099999999999999
29476,0.9578947368421052
29477,0.81
29478,0.8300000000000001
29479,0.9099999999999999
29480,0.9385651167683569
29481,0.915
29482,0.9
29483,0.75
29484,0.76
29485,0.715
29486,0.935
29488,0.855
29489,0.8910526315789473
29490,0.9736842105263158
29491,0.8304228908058069
29492,0.905
29493,0.885
29494,0.535
29495,0.731958762886598
29496,0.85
29497,0.845
29498,0.8672429078014184
29499,0.88
29500,0.845
29501,0.8200000000000001
29502,0.9073742899221544
29503,0.81
29504,0.948821796759941
29505,0.85
29506,0.905
29507,0.675
29508,0.88
29509,0.8300000000000001
29510,0.8807854137447405
29511,0.918421052631579
29512,0.7749999999999999
29513,0.9450000000000001
29514,0.87
29515,0.9
29516,0.7534188933305281
29517,0.8896886704119851
29518,0.9386177151272881
29519,0.7
29520,0.9299999999999999
29521,0.865
29522,0.715
29523,0.7395855249316221
29524,0.9199999999999999
29525,0.9432989690721649
29526,0.685
29527,0.91
29528,0.895
29529,0.9
29530,0.915
29531,0.5430254576057227
29532,0.7549999999999999
29533,0.62
29534,0.9099999999999999
29535,0.785
29536,0.94
29537,0.871975594361456
29538,0.69
29539,0.925
29540,0.845
29541,0.8308962760361877
29542,0.762450315641805
29543,0.915
29544,0.685
29545,0.965
29546,0.875
29547,0.835
29548,0.905
29549,0.85
29551,0.825
29552,0.7853986955606985
29553,0.815
29554,0.9080054702293289
29555,0.74
29556,0.65
29557,0.5293498842836104
29558,0.865979381443299
29559,0.855
29560,0.8408373658741848
29562,0.835
29563,0.88
29564,0.8400000000000001
29565,0.7494736842105263
29567,0.9591310751104566
29568,0.76
29569,0.8368421052631578
29570,0.94
29571,0.66
29572,0.61
29573,0.6799999999999999
29574,0.9099999999999999
29575,0.97
29576,0.875
29577,0.8823374710709027
29578,0.6100000000000001
29579,0.7949999999999999
29580,0.9373891843971631
29581,0.945
29582,0.9079002735114664
29583,0.7118135914159478
29584,0.8511679292929293
29585,0.845
29586,0.7879325643300799
29587,0.665
29588,0.71
29589,0.905
29590,0.78
29591,0.9099999999999999
29592,0.8413157894736842
29593,0.77
29594,0.841152956027772
29595,0.885
29596,0.7875631313131313
29597,0.8049999999999999
29598,0.83
29599,0.745
29600,0.75
29601,0.5349999999999999
29602,0.885
29603,0.9450000000000001
29604,0.8302304964539007
29605,0.64
29606,0.565
29607,0.8980429292929293
29608,0.913510101010101
29609,0.935
29610,0.885
29612,0.9178939617083948
29613,0.9450000000000001
29614,0.5795454545454546
29615,0.88
29616,0.885
29617,0.7385861561119293
29618,0.88
29619,0.7949999999999999
29620,0.78
29621,0.655
29622,0.9450000000000001
29623,0.885
29624,0.685
29625,0.845
29626,0.98
29627,0.66
29628,0.94
29629,0.7339575005259835
29630,0.9550000000000001
29631,0.955
29632,0.7749999999999999
29633,0.9299999999999999
29634,0.5507574163686093
29635,0.83
29636,0.9178413633494635
29637,0.7337471070902588
29638,0.8713444140542814
29639,0.9073216915632232
29640,0.665
29641,0.6599999999999999
29642,0.755
29643,0.9199999999999999
29644,0.865
29645,0.815
29646,0.935
29647,0.88
29648,0.845
29649,0.8534019172317044
29650,0.5700000000000001
29651,0.6499999999999999
29652,0.9344736842105263
29653,0.86
29655,0.726010101010101
29656,0.8052282768777614
29657,0.835
29658,0.87
29659,0.7995476541131916
29660,0.74
29661,0.96
29662,0.943561960866821
29663,0.7894736842105263
29664,0.855
29665,0.875
29666,0.825
29667,0.86
29668,0.877218278615794
29669,0.8520408163265306
29670,0.49589646464646464
29671,0.585
29672,0.815
29673,0.8870187250157795
29674,0.9450000000000001
29675,0.7758838383838385
29676,0.928150641699979
29677,0.575
29678,0.8460446034083736
29679,0.79
29681,0.9299999999999999
29682,0.9335542929292929
29683,0.8767361111111112
29684,0.91
29685,0.794918998527246
29686,0.7226285460992907
29687,0.685
29688,0.47500000000000003
29690,0.9228219696969697
29691,0.76
29692,0.9743845992005049
29693,0.9099999999999999
29694,0.7949999999999999
29695,0.915
29696,0.855
29697,0.7649999999999999
29698,0.9286616161616161
29699,0.7
29700,0.8922785609088997
29701,0.8
29702,0.94
29703,0.855
29704,0.9
29705,0.7849999999999999
29706,0.97
29707,0.735
29708,0.81
29709,0.935
29710,0.8049999999999999
29711,0.9287467851297639
29712,0.8253208499894803
29713,0.89
29714,0.9427083333333333
29715,0.625
29716,0.77
29717,0.815
29718,0.8500000000000001
29719,0.7749999999999999
29720,0.7949999999999999
29721,0.7105263157894737
29722,0.8999999999999999
29723,0.8008207070707071
29724,0.8619819061645276
29725,0.7877209595959596
29726,0.91
29727,0.96
29728,0.515
29729,0.7219650746896698
29730,0.65
29731,0.895
29732,0.9175257731958764
29734,0.85
29735,0.5900000000000001
29736,0.84
29737,0.6558489375131495
29738,0.7050000000000001
29739,0.935
29740,0.9744371975594361
29741,0.729118451504313
29742,0.76
29743,0.8099621291815695
29744,0.9650000000000001
29745,0.8359983168525142
29746,0.905
29747,0.835
29748,0.865
29749,0.94
29750,0.7250000000000001
29751,0.9099999999999999
29752,0.6981906164527667
29753,0.735
29754,0.77
29755,0.7850831054071112
29756,0.875
29757,0.7448453608247423
29758,0.6946569116505931
29759,0.7842105263157895
29760,0.8049999999999999
29761,0.9157894736842105
29762,0.635
29763,0.885
29764,0.625
29765,0.77
29766,0.835
29767,0.825
29768,0.9182621502209131
29769,0.635
29770,0.975
29771,0.685
29772,0.865
29773,0.725
29774,0.855
29775,0.8877025036818851
29776,0.9470301418439716
29777,0.7579949505575426
29778,0.8
29779,0.875
29780,0.83
29781,0.7584683357879234
29782,0.5113636363636364
29783,0.905
29784,0.76
29785,0.88
29786,0.92
29787,0.742739898989899
29788,0.885
29789,0.7
29790,0.953125
29791,0.7380075741636861
29792,0.8912563131313131
29793,0.8300000000000001
29794,0.8200000000000001
29795,0.59
29796,0.7645697454239427
29797,0.9099999999999999
29798,0.5113086471702083
29799,0.78
29800,0.875
29801,0.74
29802,0.7749999999999999
29803,0.855
29804,0.9948453608247423
29805,0.625
29806,0.7949999999999999
29807,0.77
29808,0.7045454545454546
29809,0.615
29810,0.9299999999999999
29811,0.935
29812,0.745
29813,0.9334104775930991
29814,0.72
29815,0.9217935927280789
29816,0.875
29817,0.845
29818,0.97
29819,0.745
29820,0.8842105263157896
29821,0.845
29822,0.96
29823,0.8005263157894738
29824,0.87
29825,0.665
29826,0.595
29827,0.7127812881055315
29828,0.895
29829,0.925
29830,0.69
29831,0.665
29832,0.45999999999999996
29833,0.76
29834,0.88
29835,0.8325441919191918
29836,0.8300000000000001
29837,0.5684210526315789
29838,0.76
29839,0.905
29840,0.92
29841,0.99
29842,0.4948453608247423
29843,0.665
29844,0.8716600042078687
29845,0.895
29846,0.585
29847,0.77
29848,0.7949999999999999
29849,0.96
29850,0.9736842105263158
29851,0.955
29852,0.7156471631205674
29853,0.6390467171717171
29854,0.9335682726698926
29855,0.65
29856,0.665
29857,0.885
29858,0.8200000000000001
29859,0.86
29860,0.791824494949495
29861,0.8350515463917525
29862,0.955
29863,0.7949999999999999
29864,0.7843467283820744
29865,0.9099999999999999
29866,0.8824952661476961
29867,0.74
29868,0.9450000000000001
29869,0.76
29870,0.8200000000000001
29872,0.825
29873,0.905
29874,0.9199999999999999
29875,0.7
29876,0.825
29877,0.7649999999999999
29879,0.9299999999999999
29880,0.8778409090909092
29881,0.975
29882,0.79
29883,0.905
29884,0.815
29885,0.95
29886,0.825
29887,0.98
29888,0.69
29889,0.9794866400168314
29890,0.9153087240882385
29891,0.9072690932042919
29892,0.49353040185146224
29893,0.6448863636363636
29894,0.6202924468756574
29895,0.835
29896,0.645
29897,0.8832003546099291
29898,0.84
29899,0.78
29900,0.8200000000000001
29901,0.73
29902,0.9433515674310962
29903,0.8049999999999999
29904,0.8355775299810646
29905,0.875
29906,0.8973806017252262
29907,0.8300000000000001
29908,0.7491058278981695
29909,0.8049242424242424
29910,0.69
29911,0.95
29912,0.855
29913,0.8110666947191247
29914,0.95402903429413
29915,0.855
29916,0.8734217171717171
29917,0.5768466573165031
29918,0.7100694444444444
29919,0.63
29920,0.6493055555555556
29921,0.765
29922,0.9099999999999999
29923,0.855
29924,0.875
29925,0.9450000000000001
29926,0.825
29927,0.869949494949495
29928,0.9384073216915633
29929,0.7004325461772271
29930,0.9425975177304965
29931,0.73
29932,0.6670523879654955
29933,0.7849999999999999
29934,0.745
29935,0.9550000000000001
29936,0.5243530401851462
29937,0.7129103535353536
29938,0.755
29939,0.8633540372670807
29940,0.8049999999999999
29941,0.7043876262626263
29942,0.8999999999999999
29943,0.95
29944,0.8049999999999999
29945,0.5813386524822695
29947,0.835
29948,0.9081106669471912
29949,0.9199999999999999
29950,0.7150000000000001
29951,0.85
29952,0.645
29953,0.825
29954,0.5582890070921986
29955,0.7949999999999999
29956,0.77
29957,0.6506942983378918
29958,0.77
29959,0.89
29960,0.9299999999999999
29961,0.7
29962,0.7
29963,0.8350694444444444
29964,0.825
29965,0.895
29966,0.840074818798223
29967,0.9199999999999999
29968,0.8562184343434344
29969,0.61
29970,0.9550000000000001
29971,0.685
29972,0.915
29973,0.965
29974,0.9299999999999999
29975,0.845
29976,0.88
29977,0.9215425531914894
29978,0.9182095518619819
29979,0.8
29980,0.835
29981,0.7630969913738691
29982,0.8999999999999999
29983,0.875
29984,0.83
29985,0.76
29986,0.896780303030303
29987,0.8814432989690721
29988,0.83
29989,0.755
29990,0.675
29991,0.7613636363636364
29992,0.915
29993,0.975
29994,0.8600000000000001
29995,0.8663475699558174
29996,0.7848800505050505
29997,0.875
29998,0.5549999999999999
29999,0.77
30000,0.935
30001,0.9540719696969697
30002,0.6950000000000001
30003,0.8241792929292929
30004,0.8899999999999999
30005,0.7479486640016831
30006,0.8400000000000001
30007,0.785
30008,0.865
30009,0.895
30010,0.89
30011,0.84
30012,0.86
30013,0.9
30014,0.98
30015,0.52
30016,0.75
30017,0.7050000000000001
30018,0.9895833333333333
30019,0.81
30020,0.6799999999999999
30021,0.675
30022,0.955
30023,0.984375
30024,0.91
30025,0.67
30026,0.7849999999999999
30027,0.745
30028,0.85
30029,0.815
30030,0.73
30032,0.8600000000000001
30033,0.8600000000000001
30034,0.915
30035,0.8924363559856932
30036,0.935
30037,0.74
30038,0.8999999999999999
30039,0.8610877340626972
30040,0.72
30041,0.7150000000000001
30042,0.6210526315789473
30043,0.882442667788765
30044,0.8204818009678099
30045,0.8300000000000001
30046,0.8200000000000001
30047,0.645
30048,0.8971176099305702
30049,0.7250000000000001
30050,0.815
30051,0.815
30052,0.85
30053,0.8252682516305492
30054,0.87
30055,0.8214760638297872
30056,0.9450000000000001
30057,0.5432358510414474
30058,0.7411347517730497
30059,0.8765782828282829
30060,0.8300000000000001
30061,0.905
30062,0.735
30063,0.75
30064,0.95
30065,0.5280934343434344
30066,0.88
30067,0.94
30068,0.9450000000000001
30069,0.835
30070,0.4999415614773258
30071,0.87697243845992
30072,0.825
30073,0.51
30074,0.835
30075,0.535
30076,0.8388473228898761
30077,0.8400000000000001
30078,0.6464646464646464
30079,0.64
30080,0.68
30081,0.8834294587400178
30082,0.7293814432989691
30083,0.765
30084,0.85
30085,0.905
30086,0.97
30087,0.7949999999999999
30088,0.745
30089,0.670576478013886
30090,0.84
30091,0.95
30092,0.7
30093,0.68651378077004
30094,0.6799999999999999
30095,0.8154920212765957
30096,0.8869949494949495
30097,0.965
30098,0.9473450836936038
30099,0.815
30100,0.9327651515151516
30101,0.9199999999999999
30102,0.76
30103,0.9299999999999999
30104,0.7949999999999999
30105,0.855
30106,0.7849999999999999
30107,0.78
30108,0.865
30109,0.5800000000000001
30110,0.747790404040404
30111,0.72
30112,0.96
30113,0.98
30114,0.7649999999999999
30115,0.85
30116,0.835
30117,0.895
30118,0.595
30119,0.7105263157894737
30120,0.6881969282558384
30121,0.8
30122,0.6240530303030303
30123,0.905
30124,0.7849999999999999
30125,0.89
30126,0.8200000000000001
30127,0.9494736842105264
30128,0.905
30129,0.7702020202020202
30130,0.63
30131,0.8060698506206607
30132,0.9074794866400169
30133,0.86
30134,0.8289473684210527
30135,0.87
30136,0.915
30137,0.935
30138,0.7749999999999999
30139,0.9693351567431097
30140,0.715
30141,0.9199999999999999
30142,0.935
30143,0.8663475699558174
30144,0.7050000000000001
30145,0.8925415527035556
30146,0.85
30147,0.53
30148,0.905
30149,0.6553755522827688
30150,0.765
30151,0.775
30152,0.8038194444444444
30153,0.7350000000000001
30154,0.7250000000000001
30155,0.65
30156,0.815
30157,0.815
30158,0.8200000000000001
30159,0.77
30160,0.7855564906374921
30161,0.66
30162,0.7536292867662528
30163,0.6599999999999999
30164,0.9199999999999999
30165,0.7598358931201347
30166,0.915
30167,0.6632313829787234
30168,0.8899999999999999
30169,0.922979797979798
30170,0.6699999999999999
30171,0.895
30172,0.94
30173,0.825
30174,0.98
30175,0.78
30176,0.615
30177,0.7590469177361667
30178,0.545
30179,0.8451704545454546
30180,0.785
30181,0.81
30182,0.6863559856932464
30183,0.875
30184,0.7
30185,0.8772880286135072
30186,0.85
30187,0.96
30188,0.9299999999999999
30189,0.6000664893617021
30190,0.945
30191,0.6624763307384809
30192,0.885
30193,0.7687250157795076
30194,0.9124237323795498
30195,0.925
30196,0.905
30197,0.9450000000000001
30198,0.7950241952451083
30199,0.975
30200,0.8557449494949495
30201,0.9437723543025458
30202,0.735
30203,0.635861561119293
30204,0.8300000000000001
30205,0.905
30206,0.845
30207,0.78
30208,0.895
30209,0.7250000000000001
30210,0.735
30211,0.7050000000000001
30212,0.6950000000000001
30213,0.49473684210526314
30214,0.7749999999999999
30215,0.925
30216,0.875
30217,0.9450000000000001
30218,0.78
30219,0.8920155691142437
30220,0.8263157894736841
30221,0.97
30222,0.8899999999999999
30223,0.4927940248264254
30224,0.909906914893617
30225,0.8399294670846396
30226,0.8308962760361877
30227,0.6819760101010102
30228,0.935
30229,0.66
30230,0.895
30231,0.8747783687943262
30232,0.84
30233,0.7910526315789473
30234,0.7789290974121608
30235,0.9
30236,0.9
30237,0.8049999999999999
30238,0.77
30239,0.8049999999999999
30240,0.635
30241,0.475
30242,0.81
30243,0.975
30244,0.875
30245,0.865
30246,0.77
30247,0.875
30248,0.835
30249,0.8600000000000001
30250,0.7849999999999999
30251,0.89
30252,0.8719229960025248
30253,0.661578947368421
30254,0.526930359772775
30255,0.5
30256,0.94
30257,0.8555871212121212
30258,0.6499999999999999
30259,0.76
30260,0.78
30261,0.5673211781206171
30262,0.6636736503713557
30263,0.895
30264,0.63
30265,0.9099999999999999
30266,0.9642331159267832
30267,0.8
30268,0.78
30269,0.875
30270,0.97
30271,0.8671891436987166
30272,0.935
30273,0.79
30274,0.97
30275,0.575
30276,0.865
30277,0.47
30278,0.72
30279,0.565
30280,0.845
30281,0.85
30282,0.7543656637912897
30283,0.7200126262626263
30284,0.8355249316221334
30285,0.8235479797979798
30286,0.6699999999999999
30287,0.925
30288,0.75
30289,0.71
30290,0.8
30291,0.735
30292,0.95
30293,0.8049999999999999
30294,0.815
30295,0.9550000000000001
30296,0.65
30297,0.845
30298,0.875
30299,0.9437723543025458
30300,0.81
30301,0.9299999999999999
30302,0.85
30303,0.925
30304,0.53
30305,0.7341678939617085
30306,0.7281716810435515
30307,0.7496844098464128
30308,0.6538825757575758
30309,0.7646198830409356
30310,0.86
30311,0.9450000000000001
30312,0.985
30313,0.76
30314,0.73
30315,0.7280138859667578
30316,0.8895168439716312
30317,0.955
30318,0.8429608585858586
30319,0.7855718085106382
30320,0.8517252261729433
30321,0.835682726698927
30322,0.845
30324,0.76
30325,0.915
30326,0.7849999999999999
30327,0.8300000000000001
30328,0.905
30329,0.9437723543025458
30330,0.835
30331,0.9074794866400169
30332,0.625
30333,0.625
30334,0.67
30335,0.725
30336,0.9130549126867242
30337,0.8899999999999999
30338,0.925
30339,0.88
30340,0.835
30341,0.835
30342,0.895
30343,0.85
30344,0.74
30345,0.8974332000841574
30346,0.885
30347,0.9079528718703976
30348,0.96
30349,0.895
30350,0.8152219650746897
30351,0.87
30352,0.875
30353,0.5700000000000001
30354,0.85
30355,0.78
30356,0.84
30357,0.805
30358,0.9650000000000001
30359,0.8976961918788133
30360,0.725
30361,0.935
30362,0.6950000000000001
30363,0.8025568181818181
30364,0.885
30365,0.53
30366,0.895
30367,0.94
30368,0.725
30369,0.915
30370,0.9099999999999999
30371,0.963970124132127
30372,0.75
30373,0.895
30374,0.94
30375,0.78
30376,0.875
30377,0.6699999999999999
30378,0.97
30379,0.835419734904271
30380,0.885
30381,0.89
30382,0.78
30383,0.881916684199453
30384,0.87697243845992
30385,0.6052631578947368
30386,0.915
30387,0.6912677304964538
30388,0.6699999999999999
30389,0.935
30390,0.575
30391,0.71
30392,0.821060382916053
30393,0.9485588049652851
30394,0.7637310606060606
30395,0.8600000000000001
30396,0.9099999999999999
30397,0.87
30398,0.8003892278560909
30399,0.8821270776351777
30400,0.8049999999999999
30401,0.74
30402,0.875
30403,0.7788764990532295
30404,0.875
30405,0.605
30406,0.875
30407,0.79
30408,0.81
30409,0.6732047872340425
30410,0.876446454870608
30411,0.86
30412,0.73
30413,0.9450000000000001
30414,0.9569308087891537
30415,0.5990953082263833
30416,0.92
30417,0.915
30418,0.8321143617021276
30419,0.6755263157894738
30420,0.7082369030086262
30421,0.885
30422,0.856879865348201
30423,0.915
30425,0.67
30426,0.965
30427,0.835
30428,0.7586261308647171
30429,0.685
30430,0.7749316221333894
30431,0.845
30432,0.815
30433,0.7709911616161615
30434,0.7949999999999999
30435,0.71
30436,0.8253208499894803
30437,0.75
30438,0.925
30439,0.845
30440,0.95
30441,0.845
30442,0.735
30443,0.62
30444,0.5700000000000001
30445,0.875
30446,0.9199999999999999
30447,0.87
30448,0.875
30449,0.9
30450,0.6799999999999999
30451,0.63
30452,0.6157894736842106
30453,0.8467283820744793
30454,0.9738475177304965
30455,0.885
30456,0.8049999999999999
30457,0.7746686303387335
30458,0.955
30459,0.8463601935619609
30460,0.755
30461,0.955
30462,0.7157894736842105
30463,0.6900000000000001
30464,0.7171786240269303
30465,0.675
30466,0.94
30467,0.7331227136681078
30468,0.525
30469,0.885
30470,0.755
30471,0.83
30472,0.8300000000000001
30473,0.865
30474,0.9896907216494846
30475,0.9450000000000001
30476,0.745
30477,0.4948122529644269
30478,0.6654744371975594
30479,0.77
30480,0.943561960866821
30481,0.78
30482,0.9199999999999999
30483,0.75
30484,0.78
30485,0.79
30486,0.79
30487,0.685
30488,0.8297872340425532
30489,0.9577792553191489
30490,0.885
30491,0.885
30492,0.915
30493,0.8600000000000001
30494,0.765
30495,0.9026930359772776
30496,0.895
30497,0.85
30498,0.645
30499,0.925
30500,0.6699999999999999
30502,0.895
30503,0.875
30504,0.835
30505,0.8147650222118308
30506,0.69
30507,0.94
30508,0.624605512308016
30509,0.6599999999999999
30510,0.895
30511,0.89
30512,0.7350000000000001
30513,0.745
30514,0.8799999999999999
30515,0.8873343151693667
30516,0.785
30517,0.9896907216494846
30518,0.665
30519,0.885
30520,0.645
30521,0.83
30522,0.7957079739112141
30523,0.6463812329055334
30524,0.885
30526,0.7585209341468546
30527,0.9
30528,0.81
30529,0.8300000000000001
30530,0.745
30531,0.745
30532,0.9334104775930991
30533,0.7008646491519788
30534,0.904040404040404
30535,0.6699999999999999
30536,0.78
30537,0.7350000000000001
30538,0.9
30539,0.8155375552282769
30540,0.835
30541,0.4782608695652174
30542,0.8600000000000001
30543,0.8899999999999999
30544,0.8300000000000001
30545,0.6965600673258994
30546,0.6368609299389859
30547,0.9176835682726698
30548,0.7897117609930571
30549,0.5
30550,0.95
30551,0.85
30552,0.855
30553,0.5273511466442247
30554,0.65
30555,0.515
30556,0.96
30557,0.7638842700365813
30558,0.87
30559,0.7014627659574468
30560,0.875
30561,0.69
30562,0.905
30563,0.7949999999999999
30564,0.6718388386282348
30565,0.5
30566,0.98
30567,0.8049999999999999
30568,0.9526315789473684
30569,0.64
30570,0.565
30571,0.835
30572,0.965
30573,0.735
30574,0.8200000000000001
30575,0.7034504523458869
30576,0.88
30577,0.925
30578,0.79
30579,0.685
30580,0.77
30581,0.9026404376183463
30582,1.0
30583,0.8200000000000001
30584,0.885
30585,0.7849999999999999
30586,0.85
30587,0.46
30588,0.94
30589,0.8400000000000001
30590,0.8071338383838385
30591,0.6842105263157895
30592,0.9099999999999999
30593,0.855
30594,0.8
30595,0.946282440963292
30596,0.9
30597,0.95
30598,0.6434081346423562
30599,0.785
30600,0.825
30601,0.79
30602,0.7643067536292868
30603,0.665
30604,0.575
30605,0.65
30606,0.7949999999999999
30607,0.865
30608,0.8500000000000001
30609,0.94
30610,0.9072690932042919
30611,0.8910984848484849
30612,0.72
30613,0.77
30614,0.74
30615,0.63
30616,0.8876499053229538
30617,0.9550000000000001
30618,0.905
30619,0.795
30620,0.87
30621,0.704229797979798
30622,0.7931578947368421
30623,0.9461196820944366
30624,0.87
30625,0.8500000000000001
30626,0.7050000000000001
30627,0.61
30628,0.71
30629,0.895
30630,0.8560606060606061
30631,0.588312644645487
30632,0.8631578947368421
30633,0.6829370923627183
30634,0.8565340909090909
30635,0.745
30636,0.7
30637,0.925
30638,0.9550000000000001
30639,0.6486842105263158
30641,0.670770202020202
30642,0.6299999999999999
30643,0.7849999999999999
30644,0.64
30645,0.775
30646,0.7949999999999999
30647,0.8271780303030303
30648,0.9742794024826426
30649,0.8134469696969697
30650,0.8825478645066274
30651,0.7539974752787713
30652,0.9223484848484849
30653,0.865
30654,0.905
30655,0.92
30656,0.705
30657,0.895
30658,0.775
30659,0.55
30660,0.8825757575757576
30661,0.79
30662,0.725
30663,0.75
30664,0.845
30665,0.9640753208499895
30666,0.5075354609929078
30667,0.9099999999999999
30668,0.875
30669,0.7949999999999999
30670,0.755
30671,0.8
30672,0.8510414475068377
30673,0.865
30674,0.7796654744371976
30675,0.605
30676,0.71
30677,0.98
30678,0.89
30679,0.6879339364611825
30680,0.7250000000000001
30681,0.905
30682,0.7074090505767525
30683,0.8763938565116769
30685,0.7150000000000001
30686,0.9279402482642541
30687,0.69
30688,0.8095079787234043
30689,0.81
30690,0.96
30691,0.96
30692,0.875
30693,0.8980429292929293
30694,0.73
30695,0.845
30696,0.8049999999999999
30697,0.7749999999999999
30698,0.79
30699,0.635
30700,0.6772038712392173
30701,0.45
30702,0.8049999999999999
30703,0.93
30704,0.9130366161616161
30705,0.625
30706,0.82
30707,0.965
30708,0.86
30709,0.78
30710,0.7002840909090908
30711,0.765
30712,0.9550000000000001
30713,0.705
30714,0.8558804965285083
30715,0.675
30716,0.66
30717,0.8300000000000001
30718,0.87
30719,0.71
30720,0.815
30721,0.97
30722,0.815
30723,0.4942680776014109
30724,0.8512518409425626
30725,0.7210526315789474
30726,0.8999999999999999
30727,0.64
30728,0.8899999999999999
30729,0.6681072695035462
30730,0.81
30731,0.96
30732,0.945
30733,0.8303176940879444
30734,0.5789473684210527
30735,0.9124237323795498
30736,0.71
30737,0.81
30738,0.9199999999999999
30739,0.857165404040404
30740,0.62
30741,0.625
30742,0.5731643172733011
30743,0.9199999999999999
30744,0.975
30745,0.9368421052631579
30746,0.8600063131313131
30747,0.9099999999999999
30748,0.895
30749,0.95
30750,0.9450000000000001
30751,0.9099999999999999
30752,0.8999999999999999
30753,0.77
30754,0.73
30755,0.905
30756,0.9239267676767677
30757,0.755
30758,0.9021144540290342
30759,0.9278350515463918
30760,0.665
30762,0.8154323585104144
30763,0.625
30764,0.94
30765,0.5533347359562382
30766,0.8300000000000001
30767,0.855
30768,0.8999999999999999
30769,0.835
30770,0.7898936170212766
30771,0.7849999999999999
30772,0.58
30774,0.8899999999999999
30775,0.96
30776,0.84
30777,0.73
30779,0.94
30780,0.9299999999999999
30781,0.845
30782,0.98
30783,0.94
30784,0.8300000000000001
30785,0.9450000000000001
30786,0.81
30787,0.9299999999999999
30788,0.94
30789,0.505
30790,0.88
30791,0.96
30792,0.96
30793,0.67
30794,0.55
30795,0.835
30796,0.895
30797,0.84
30798,0.8205298747367253
30799,0.925
30800,0.9199999999999999
30801,0.7182831895644856
30802,0.7236426767676767
30803,0.865
30804,0.6944444444444444
30805,0.855
30806,0.95
30807,0.87
30808,0.8371052631578948
30809,0.6950000000000001
30810,0.725
30811,0.9554658239700375
30812,0.7528947368421053
30813,0.9099999999999999
30814,0.8200000000000001
30815,0.6950000000000001
30816,0.9299999999999999
30817,0.97
30818,0.875
30819,0.88
30820,0.94
30821,0.855
30822,0.9299999999999999
30823,0.9099999999999999
30824,0.855
30825,0.655
30826,0.8200000000000001
30827,0.7844519250999369
30828,0.810593309488744
30829,0.8561960866820955
30830,0.71
30831,0.9299999999999999
30832,0.94
30833,0.81
30834,0.97
30835,0.6264204545454546
30836,0.86208710288239
30838,0.825
30839,0.527124183006536
30840,0.905
30841,0.5586997685672207
30842,0.9073742899221544
30843,0.86
30844,0.915
30845,0.5348293595137915
30846,0.7174370912315707
30847,0.8
30848,0.5032610982537344
30849,0.635
30850,0.7072901325478644
30851,0.85
30852,0.8200000000000001
30853,0.8097517357458448
30854,0.8500000000000001
30855,0.915
30856,0.9577792553191489
30857,0.73
30858,0.9068813131313131
30859,0.875
30860,0.7684094256259204
30861,0.9099999999999999
30862,0.6545138888888888
30863,0.7250000000000001
30864,0.8500000000000001
30865,0.775
30866,0.78
30867,0.78
30868,0.86
30869,0.6207658321060383
30870,0.615
30871,0.8
30872,0.88
30874,0.8226950354609929
30875,0.8700000000000001
30876,0.75
30877,0.8225806451612903
30878,0.86
30879,0.88
30880,0.8407847675152536
30881,0.83
30882,0.83
30883,0.96
30884,0.8380681818181819
30885,0.9539238375762676
30886,0.7850305070481801
30887,0.8928045444982117
30888,0.875
30889,0.75
30890,0.9000665483584738
30891,0.855
30892,0.895
30893,0.885
30894,0.8151693667157585
30895,0.9182095518619819
30896,0.6314958973280034
30897,0.995
30898,0.515
30899,0.69
30900,0.4
30901,0.9233115926783084
30902,0.9695391414141414
30903,0.8515148327372186
30904,0.9178939617083948
30905,0.626183463075952
30906,0.88
30907,0.9130549126867242
30908,0.78
30909,0.875
30910,0.88
30911,0.94
30912,0.725
30913,0.875
30915,0.9536608457816116
30916,0.9114583333333333
30917,0.48
30918,0.825
30919,0.7645697454239427
30920,0.78
30921,0.895
30922,0.87
30923,0.61
30924,0.765
30925,0.850568062276457
30926,0.9227856090889964
30927,0.6876578282828283
30928,0.9099999999999999
30929,0.86
30930,0.6000000000000001
30931,0.745
30932,0.7949999999999999
30933,0.835
30934,0.495
30935,0.7175468125394487
30936,0.8300000000000001
30937,0.9450000000000001
30939,0.61
30940,0.580411407199626
30941,0.835
30942,0.9
30943,0.9427083333333333
30944,0.89
30945,0.885
30946,0.8363139070061014
30947,0.91
30948,0.7069061079702915
30949,0.775
30950,0.815
30951,0.785
30952,0.9436842105263157
30953,0.865
30954,0.925
30955,0.7949999999999999
30956,0.9550000000000001
30957,0.685
30958,0.925
30959,0.7904481380180939
30960,0.9589646464646464
